Strategy,Tier,Ticker,Signal Date,rows,pnl,risk,gap_atr,size_mult,any_eodd,all_tgt,all_time,far_time,far_R,entry,R,year,era,path_gap,path_size,exit_pos,rank_2d,rank_5d,rank_10d,rank_21d,extremity,cell,sector,semis,megacap_tech,theme
Overbot Vol Spike,Overflow,WSM,2020-04-23,2,-649.0,646.5517241379309,0.18086057846928721,0.2,False,False,True,True,-1.0053423303216567,2020-04-24,-1.0037866666666668,2020,base,P2,P2,Time,94.0082240062659,97.59012539184953,96.35222592665228,97.93632075471697,96.47172401987117,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,THO,2020-04-23,2,-1144.0,646.5517241379309,0.1885897555738539,0.2,False,False,True,True,-1.775913656948365,2020-04-24,-1.7693866666666669,2020,base,P2,P2,Time,88.15351478363031,94.49451410658307,94.5675622671112,99.68553459119497,94.2252814371299,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,WSM,2020-04-24,2,-832.0,900.0,0.22319764208026097,0.2,False,False,True,True,-0.9251866274746706,2020-04-27,-0.9244444444444444,2020,base,P2,P2,Time,98.06186374314801,97.23800195886386,95.15686274509804,98.44763214776971,97.22609014871989,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,GRPN,2020-04-27,2,1579.0,986.8421052631578,1.2320004272460936,1.0,False,True,False,False,2.000006661999119,2020-04-28,1.6000533333333335,2020,base,P1,P1,Target,98.77876937529356,99.38852304797742,98.86845827439888,91.4691943127962,97.12623625261652,top,Communication Services,False,False,False
Overbot Vol Spike,Overflow,THO,2020-04-24,2,-1663.0,900.0,0.2028351280808965,0.2,False,False,True,True,-1.852122568352393,2020-04-27,-1.8477777777777777,2020,base,P2,P2,Time,98.96241190289741,93.47698334965719,93.3921568627451,99.50874435056004,96.33507411646494,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,GRPN,2020-04-24,2,-1194.0,900.0,0.10937437252142469,0.2,False,False,True,True,-1.328015050670765,2020-04-27,-1.3266666666666667,2020,base,P2,P2,Time,95.39473684210526,97.55294117647058,96.74528301886792,93.97818871503083,95.91778743811864,top,Communication Services,False,False,False
Overbot Vol Spike,Overflow,RH,2020-04-28,2,393.0,246.71052631578948,0.18754301747306243,0.2,False,True,False,False,1.998952570107225,2020-04-29,1.59296,2020,base,P2,P2,Target,97.87347155768208,98.45580404685836,89.32194340630005,94.14607948442534,94.94932462381645,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,FLR,2020-04-28,2,1973.0,1233.5526315789475,0.5361699202310375,1.0,False,True,False,False,1.9999521292950915,2020-04-29,1.5994453333333332,2020,base,P1,P1,Target,99.7129971299713,99.87692307692308,99.91786447638604,99.97941963366948,99.87180107923747,top,Industrials,False,False,False
Overbot Vol Spike,Liquid,XLE,2020-04-28,2,1604.0,1233.5526315789475,0.5884825436252331,1.0,False,False,False,True,1.5016500252566034,2020-04-29,1.300309333333333,2020,base,P1,P1,Mixed,97.26027397260275,99.56921871940474,95.70756566052529,99.92142997446474,98.11462208174937,top,Energy,False,False,False
3x ETF Overbot Fade,Liquid,TNA,2020-04-28,1,11863.0,4500.0,1.0135939354111214,1.0,False,False,True,False,,2020-04-29,2.636222222222222,2020,base,P1,P1,Time,98.95688456189151,99.33867037939436,88.80753138075313,98.03990199509975,96.28574707928469,top,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,PRGS,2020-04-28,2,1820.0,1233.5526315789475,0.5424750326364162,1.0,False,False,False,True,1.7931920871510294,2020-04-29,1.4754133333333332,2020,base,P1,P1,Mixed,92.64187866927594,95.28098688075191,87.24029792238338,97.26969161264978,93.10821377126524,bottom,Technology,False,False,False
Overbot Vol Spike,Overflow,KBH,2020-04-28,2,1972.0,1233.5526315789475,0.6118394165800362,1.0,False,True,False,False,1.9999330861911797,2020-04-29,1.5986346666666664,2020,base,P1,P1,Target,99.21722113502935,99.3538280791071,97.86358290866328,98.95894716165783,98.84839482111438,top,Consumer Cyclical,False,False,False
3x ETF Overbot Fade,Liquid,TNA,2020-05-08,1,7134.0,3125.0,-0.4480722303467891,1.0,False,False,True,False,,2020-05-11,2.28288,2020,base,P2,P1,Time,98.75173370319001,96.80666435265533,96.9749652294854,96.3001745200698,97.20838445135014,top,UNKNOWN,False,False,False
3x ETF Overbot Fade,Liquid,SPXL,2020-05-08,1,6003.0,3125.0,-0.37369607214758577,1.0,False,False,True,False,,2020-05-11,1.92096,2020,base,P2,P1,Time,96.89011748445058,94.25804219993083,85.48163548163548,93.07826086956523,92.42701400889553,bottom,UNKNOWN,False,False,False
3x ETF Overbot Fade,Liquid,MIDU,2020-05-08,1,7894.0,3125.0,-0.5468192999878055,1.0,False,False,True,False,,2020-05-11,2.52608,2020,base,P2,P1,Time,99.43879340582252,97.82303370786516,98.17094618360886,94.17372881355932,97.40162552771396,top,UNKNOWN,False,False,False
3x ETF Overbot Fade,Liquid,TECL,2020-05-08,1,5102.0,3125.0,-0.31757884220946236,1.0,False,False,True,False,,2020-05-11,1.63264,2020,base,P2,P1,Time,96.70983549177458,98.80868955851436,97.54299754299754,97.70965468639888,97.69279431992133,top,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,EPD,2020-05-19,2,4026.0,4500.0,0.3235601251847659,1.0,False,False,False,True,0.8246720222001572,2020-05-20,0.8946666666666667,2020,base,P1,P1,Mixed,99.1219512195122,94.78719250292855,94.43033027164354,99.37328632980807,96.9281900809731,top,Energy,False,False,False
Overbot Vol Spike,Overflow,HOG,2020-05-21,2,880.0,4500.0,0.2609211312069448,1.0,False,False,True,True,0.19555203305784544,2020-05-22,0.19555555555555557,2020,base,P1,P1,Time,98.30310122878878,99.5511319281811,97.67532721234616,98.88410336726703,98.60341593414577,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,APTV,2020-05-26,2,334.0,208.79732739420933,0.8405744877669017,1.0,False,True,False,False,1.9998816475036747,2020-05-27,1.5996373333333336,2020,base,P1,P1,Target,97.75700934579439,96.0692559663079,98.07692307692307,98.01980198019803,97.48074759230585,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,WWD,2020-05-26,2,244.0,208.79732739420933,0.7350446259264891,1.0,False,False,False,True,1.287299630136608,2020-05-27,1.1685973333333335,2020,base,P1,P1,Mixed,98.14778709300059,96.93718298868514,94.94239406365944,98.31702544031312,97.08609739641456,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,CPRI,2020-05-26,2,334.0,208.79732739420933,0.7576107135795591,1.0,False,True,False,False,1.99982137528625,2020-05-27,1.5996373333333336,2020,base,P1,P1,Target,97.97265440829797,97.68649669499528,95.22006625650734,97.62131303520457,97.12513259875129,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,SBH,2020-05-26,2,171.0,208.79732739420936,0.4654419475180439,1.0,False,False,False,True,0.7009187037083764,2020-05-27,0.8189759999999999,2020,base,P1,P1,Mixed,98.47013827596352,98.32155477031802,99.05632556767915,99.14201183431952,98.74750761207005,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,SBGI,2020-05-26,2,197.0,208.79732739420933,0.6072796681220342,1.0,False,False,False,True,0.9093470224844072,2020-05-27,0.9434986666666667,2020,base,P1,P1,Mixed,92.72762721778123,88.17791650409677,88.32259324350713,90.27397260273973,89.87552739203122,bottom,Communication Services,False,False,False
Overbot Vol Spike,Overflow,PNR,2020-05-26,2,257.0,208.79732739420933,0.6727782235422203,1.0,False,False,False,True,1.3774803884150169,2020-05-27,1.2308586666666668,2020,base,P1,P1,Mixed,99.0836420354845,97.83456886461178,98.00820152314002,99.08023483365949,98.50166181422395,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,XPO,2020-05-22,2,1498.0,1442.3076923076924,1.0552255721446735,1.0,False,False,False,True,1.0648063611805267,2020-05-26,1.0386133333333334,2020,base,P1,P1,Mixed,88.45602294455067,97.58430997369051,85.70402298850574,88.13925570228092,89.97090290225697,bottom,Industrials,False,False,False
Overbot Vol Spike,Overflow,SPSC,2020-05-22,2,-105.0,1442.3076923076924,0.2933349609375,1.0,False,False,True,True,-0.07222784045426642,2020-05-26,-0.07279999999999999,2020,base,P1,P1,Time,88.17966903073287,96.84418145956607,85.29644268774703,99.48392219134577,92.45105384234793,bottom,Technology,False,False,False
Overbot Vol Spike,Overflow,EL,2020-05-27,2,2.0,9.892371003482122,0.12827582531773735,0.0231,False,False,False,True,-0.3633023660429125,2020-05-28,0.20217599999999986,2020,base,P2,P2,Mixed,99.23976608187135,98.61517456602301,98.57477547832877,97.5151633731168,98.48621987483499,top,Consumer Defensive,False,False,False
Overbot Vol Spike,Overflow,FIX,2020-05-26,2,249.0,208.79732739420933,0.5625114487009613,1.0,False,False,False,True,1.3181932276311363,2020-05-27,1.192544,2020,base,P1,P1,Mixed,98.10879313706376,91.29925868123293,94.96192149970709,94.99021526418787,94.84004714554791,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,FFIN,2020-05-26,2,154.0,208.79732739420933,0.5258529431465834,1.0,False,False,False,True,0.5656146318529855,2020-05-27,0.7375573333333334,2020,base,P1,P1,Mixed,96.25658023006434,95.10339445961765,97.71528998242532,97.41682974559687,96.62302360442605,top,Financial Services,False,False,False
Overbot Vol Spike,Overflow,KBH,2020-05-26,2,137.0,208.79732739420933,0.5805491940609551,1.0,False,False,True,True,0.6576298722980295,2020-05-27,0.6561386666666668,2020,base,P1,P1,Time,96.43205303178007,94.4791260241904,92.03280609256005,99.08023483365949,95.50605499554752,top,Consumer Cyclical,False,False,False
3x ETF Overbot Fade,Liquid,TNA,2020-05-26,1,5579.0,4500.0,0.7175979712997148,1.0,False,False,True,False,,2020-05-27,1.2397777777777779,2020,base,P1,P1,Time,95.993091537133,93.91424619640387,88.25770696224454,97.28789986091793,93.86323613917483,bottom,UNKNOWN,False,False,False
Overbot Vol Spike,Overflow,RRX,2020-05-26,2,39.0,41.75946547884187,0.04482722253989566,0.2,False,False,False,True,0.8785217401512262,2020-05-27,0.9339200000000001,2020,base,P2,P2,Mixed,90.93390524468707,88.8997268825595,90.33391915641477,98.27788649706459,92.11135944518148,bottom,Industrials,False,False,False
Overbot Vol Spike,Overflow,LKQ,2020-05-26,2,172.0,208.79732739420936,0.2579311797180691,1.0,False,False,False,True,0.7071001848381919,2020-05-27,0.8237653333333333,2020,base,P1,P1,Mixed,96.53607262302914,86.61247908199856,85.25610339875539,99.2320614350852,91.90917913471706,bottom,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,PSKY,2020-05-26,2,216.0,208.79732739420933,0.5845858250676712,1.0,False,False,False,True,1.0573855225992281,2020-05-27,1.034496,2020,base,P1,P1,Mixed,85.54945054945054,92.93373659609568,96.36563876651982,98.45346589339961,93.32557295136641,bottom,Communication Services,False,False,False
Overbot Vol Spike,Overflow,CHRW,2020-05-28,2,472.0,900.0,0.025746528339590347,0.2,False,False,False,True,0.209553075588048,2020-05-29,0.5244444444444445,2020,base,P2,P2,Mixed,91.75599298382382,87.20748829953197,97.83330080031232,87.85211267605634,91.16222368993111,bottom,Industrials,False,False,False
Overbot Vol Spike,Overflow,CALX,2020-05-27,2,-4.0,9.892371003482124,0.05115668175625264,0.0231,False,False,True,True,-0.3779478961555937,2020-05-28,-0.4043519999999996,2020,base,P2,P2,Time,94.3359375,95.81540868204928,92.47648902821317,98.03227075954348,95.16502649245149,top,Technology,False,False,False
Overbot Vol Spike,Overflow,ACN,2020-05-27,2,1.0,9.892371003482122,0.015021664056130951,0.0231,False,False,True,True,0.11320672291439142,2020-05-28,0.10108799999999993,2020,base,P2,P2,Time,92.13246150601138,92.42296327564374,93.6826537080076,94.47268106734434,93.17768988925177,bottom,Technology,False,False,False
Overbot Vol Spike,Overflow,BWXT,2020-05-27,2,10.0,9.892371003482124,0.23515803402045315,0.0231,False,False,True,True,0.9214388503817659,2020-05-28,1.0108799999999991,2020,base,P2,P2,Time,99.59514170040485,97.81110660721524,98.33468724614136,97.87841697266421,98.40483813160643,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,ROP,2020-05-27,2,0.0,9.892371003482122,0.07623417754911611,0.0231,False,False,True,True,0.007579751283562485,2020-05-28,0.0,2020,base,P2,P2,Time,91.98830409356725,93.30992783304076,88.07106598984772,99.39346507532773,93.19069074794587,bottom,ETF/Index,False,False,False
Overbot Vol Spike,Overflow,VRSK,2020-05-28,2,283.0,900.0,0.18832123492877384,0.2,False,False,True,True,0.3137833849568245,2020-05-29,0.31444444444444447,2020,base,P2,P2,Time,98.72944693572497,97.00710811821924,98.38830584707647,97.51599548362815,97.9102140961622,top,Technology,False,False,False
Overbot Vol Spike,Overflow,WCC,2020-06-02,2,2.0,1233.5526315789475,0.47104554131900445,1.0,False,False,False,True,-0.6631239567480959,2020-06-03,0.0016213333333333331,2020,base,P1,P1,Mixed,96.88352162056876,98.40187098031573,99.23917284432305,98.55327468230693,98.26946003187862,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,BHP,2020-06-01,2,-1061.0,2286.585365853659,0.5031329416781914,1.0,False,False,True,True,-0.4639219553509802,2020-06-02,-0.46401066666666657,2020,base,P1,P1,Time,86.86927722579388,89.74658869395712,98.49756097560976,96.87133359405553,92.99619012235408,bottom,Basic Materials,False,False,False
Overbot Vol Spike,Liquid,PSA,2020-06-02,2,394.0,246.71052631578954,0.1770081161905858,0.2,False,True,False,False,1.9997781897534088,2020-06-03,1.597013333333333,2020,base,P2,P2,Target,90.02726918582002,98.16799844084973,99.16113928989465,97.34115347018573,96.17439009668755,top,Real Estate,False,False,False
Overbot Vol Spike,Overflow,SBGI,2020-06-04,1,-75.0,148.8095238095238,1.0164298218718122,1.0,True,False,False,False,,2020-06-05,-0.504,2020,base,P1,P1,EOD-DD,96.3006230529595,98.36353009935709,97.65990639625585,98.67109634551495,97.74878897352185,top,Communication Services,False,False,False
Overbot Vol Spike,Overflow,MUR,2020-06-04,1,-77.0,148.8095238095238,1.4000016604715266,1.0,True,False,False,False,,2020-06-05,-0.51744,2020,base,P1,P1,EOD-DD,98.32554517133957,99.20124683421001,98.01092043681747,99.25737736955247,98.69877245297988,top,Energy,False,False,False
Overbot Vol Spike,Overflow,MEOH,2020-06-04,1,-57.0,148.8095238095238,0.9269242181303601,1.0,True,False,False,False,,2020-06-05,-0.38304000000000005,2020,base,P1,P1,EOD-DD,99.78582554517133,99.84414572374828,99.16146645865834,99.66777408637874,99.61480295348919,top,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,ACGL,2020-06-02,2,-2238.0,1233.5526315789475,0.47592175034095935,1.0,False,False,True,True,-1.8146802233983592,2020-06-03,-1.8142719999999999,2020,base,P1,P1,Time,99.43513829372809,89.37828883258624,99.66835739367929,99.58944281524926,97.01780683381071,top,Financial Services,False,False,False
Overbot Vol Spike,Liquid,OIH,2020-06-04,1,-50.0,148.8095238095238,1.5865068241984015,1.0,True,False,False,False,,2020-06-05,-0.336,2020,base,P1,P1,EOD-DD,99.05095935630287,98.78199834847233,99.54536061169664,99.89643744821872,99.31868894117264,top,Energy,False,False,False
Overbot Vol Spike,Liquid,PPL,2020-06-02,2,123.0,1233.5526315789475,0.30389450418890707,1.0,False,False,True,True,0.10030231205221075,2020-06-03,0.099712,2020,base,P1,P1,Time,97.50681729645501,99.29838238160202,98.1076863051112,98.04496578690127,98.23946294251738,top,Utilities,False,False,False
Overbot Vol Spike,Overflow,SBH,2020-06-02,2,-1055.0,1233.5526315789475,0.5082503451758125,1.0,False,False,True,True,-0.8556269122273313,2020-06-03,-0.8552533333333332,2020,base,P1,P1,Time,95.12338425381903,95.11908262275801,99.14605418138987,99.49778434268833,97.22157635016382,top,Consumer Cyclical,False,False,False
Overbot Vol Spike,Liquid,XLY,2020-06-02,2,-206.0,246.71052631578948,0.23453584432025365,0.2,False,False,True,True,-0.8349079618405175,2020-06-03,-0.8349866666666667,2020,base,P2,P2,Time,87.35878457343202,85.36347690508673,92.91845493562232,97.98631476050831,90.90675779366235,bottom,Consumer Cyclical,False,False,False
Overbot Vol Spike,Overflow,SPSC,2020-06-02,2,-25.0,246.7105263157895,0.06694393331007577,0.2,False,False,True,True,-0.09929582898770269,2020-06-03,-0.10133333333333332,2020,base,P2,P2,Time,88.48270440251572,87.40653286107832,98.698738170347,99.44554455445544,93.50837999709913,bottom,Technology,False,False,False
Overbot Vol Spike,Overflow,CLB,2020-06-04,1,-187.0,148.8095238095238,0.800208921712502,1.0,True,False,False,False,,2020-06-05,-1.2566400000000002,2020,base,P1,P1,EOD-DD,98.05295950155764,98.53886616014027,96.60686427457098,99.21829196794997,98.1042454760547,top,Energy,False,False,False
Overbot Vol Spike,Overflow,SEE,2020-06-04,2,214.0,148.8095238095238,0.917784427070447,1.0,False,False,False,True,1.7217884773053258,2020-06-05,1.43808,2020,base,P1,P1,Mixed,96.18380062305296,91.75920514319111,96.97737909516381,95.09478209888607,95.0037917400735,top,UNKNOWN,False,False,False
Overbot Vol Spike,Liquid,TXN,2020-06-04,2,101.0,148.8095238095238,0.6023050382774864,1.0,False,False,False,True,0.4564160571904296,2020-06-05,0.6787200000000001,2020,base,P1,P1,Mixed,93.38006230529595,97.23358659653223,93.07722308892356,94.7234707836623,94.60358569360352,top,Technology,True,False,True
Overbot Vol Spike,Overflow,AA,2020-06-04,2,139.0,148.8095238095238,1.4485633085279084,1.0,False,False,False,True,0.888141092019198,2020-06-05,0.9340800000000001,2020,base,P1,P1,Mixed,99.78582554517133,99.70777323202805,99.9804992199688,99.84365839358999,99.82943909768954,top,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,AER,2020-06-04,2,239.0,148.8095238095238,1.5527463980864842,1.0,False,True,False,False,1.9998028956948926,2020-06-05,1.6060800000000002,2020,base,P1,P1,Target,98.91304347826086,97.794766245222,98.7926972909305,97.1344165435746,98.158730889497,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,HXL,2020-06-04,2,238.0,148.8095238095238,1.6352320570658236,1.0,False,True,False,False,1.9997955200494726,2020-06-05,1.5993600000000001,2020,base,P1,P1,Target,99.45482866043614,99.2596921878044,99.64898595943838,99.39417627516123,99.43942077071003,top,Industrials,False,False,False
Overbot Vol Spike,Overflow,ANGI,2020-06-04,2,108.0,148.8095238095238,0.271514892578125,1.0,False,False,False,True,0.5463162580477035,2020-06-05,0.7257600000000001,2020,base,P1,P1,Mixed,93.19981369352584,95.19589552238806,91.6783543712015,98.26127819548873,94.58383544565102,top,Communication Services,False,False,False
Overbot Vol Spike,Overflow,LYB,2020-06-04,2,132.0,148.8095238095238,0.9847165251356738,1.0,False,False,False,True,0.801042865043442,2020-06-05,0.88704,2020,base,P1,P1,Mixed,98.54445318646735,99.17290271760535,99.72375690607734,99.92072929052715,99.34046052516929,top,Basic Materials,False,False,False
Overbot Vol Spike,Overflow,MAR,2020-06-04,2,238.0,148.8095238095238,1.8032864792867909,1.0,False,True,False,False,1.9998582452796902,2020-06-05,1.5993600000000001,2020,base,P1,P1,Target,99.3380062305296,99.37658289499318,97.64040561622464,99.23783466875122,98.89820735262467,top,Consumer Cyclical,False,False,False
