month_pnl,year_pnl
13076.227682130679,168465.82799831455
13082.169905662477,168496.75486561243
13084.438855545872,168528.95719092232
13088.374718802312,168558.0285334417
13091.876927648276,168672.20507545123
13092.514935425352,168705.9101776565
13096.149961505613,168734.94952472625
13098.35529957502,168738.57165680605
13101.731473531008,168757.97388027393
13116.830424257696,168779.38785159594
13118.73513603211,168784.50048022612
13120.002659491129,168787.54738748074
13130.689411197418,168810.0008824043
13141.306765828815,168811.84184386057
13142.34055846076,168896.26556079736
13148.181867326954,168908.04093636782
13157.66076830455,168919.9862711259
13164.150459851511,168931.723352594
13171.968113677854,168934.61570194786
13177.02780662267,168943.23648425506
13180.558766773778,168951.58192503452
13182.699020249496,168990.69518523556
13190.216206959318,168995.97830972497
13192.844351223564,168998.95438266644
13196.35850111077,169005.79839620425
13197.53134002009,169023.87074686802
13198.788463115689,169031.2853075096
13199.89884090422,169033.88199128432
13207.917658073517,169152.9451041562
13223.640356387386,169205.28301799294
13224.50694002424,169254.81521381647
13226.26872646809,169288.09097669806
13229.470504488268,169302.02226756274
13229.818185993605,169359.3109015738
13230.750703096393,169391.5517958743
13239.124060426417,169403.1507300139
13250.628318241663,169436.54660538275
13259.870905807993,169440.7561066065
13269.714793613963,169460.58563489578
13273.079780919159,169546.73408605377
13275.237476757602,169579.6066025666
13275.864157097685,169649.30270780827
13275.864157097685,169650.26287037967
13278.62285995483,169686.63208149152
13283.164110047486,169703.83200282714
13286.882272277555,169706.99829294003
13288.180567605197,169710.3971096957
13288.30472006114,169738.5455753633
13291.03807439124,169748.63608339854
13293.710076263993,169795.15918571604
13297.823245661593,169804.70147148197
13302.752107756452,169844.91128429343
13303.639819622045,169853.59970590053
13304.05833445276,169866.5893161126
13313.42620936461,169877.589631055
13315.804026842132,169902.49600432607
13322.477346556534,169903.031658939
13330.927890777588,169921.76412257116
13330.927890777588,169930.99945427687
13330.927890777588,169943.65591243329
13330.927890777588,169958.7572180885
13336.826447759364,170002.7122894866
13343.085200684398,170051.77148011758
13343.225155796328,170092.56829937862
13343.266202245442,170154.88674245565
13353.561916828146,170167.74911493913
13357.37609737261,170173.46964475082
13362.087501525826,170216.49655323362
13369.52119588852,170235.40133961604
13374.946890064632,170249.52272953308
13376.674496684776,170251.60930967334
13377.42417299748,170268.87949420724
13380.873041868197,170302.28261019502
13384.775827680318,170304.36148323337
13385.72849328176,170310.44865718906
13388.39981825013,170318.48522968806
13392.81069949694,170328.7472988878
13393.177302428638,170370.01296697345
13394.020427686812,170382.21661247525
13395.25090156283,170399.71977462078
13401.987520558498,170430.58960880552
13402.090298601564,170431.16289120074
13403.877073560456,170436.98199323256
13406.61180431503,170439.9800809964
13425.079373461871,170460.90688247335
13443.203750474102,170480.27412174427
13447.014282226562,170515.00972022364
13463.930157457076,170516.6827914885
13470.477611473641,170521.83109588287
13473.544619032282,170524.34888531486
13474.336706570204,170566.05739491328
13480.900932925077,170568.5079601151
13482.971903153839,170575.78183250772
13486.587359155932,170578.3434894765
13491.444786770035,170585.29241658957
13510.135635375986,170613.93867637427
13511.313263756841,170652.82445112302
13518.031590819339,170656.78425776958
13519.248883383614,170671.6286669799
13521.571409021106,170688.75864403578
13525.892234257288,170694.07284123567
13536.977437921942,170699.45255713802
13539.585495642285,170725.95047283176
13542.098082610502,170744.8034809827
13544.641636541928,170750.50115260057
13554.874663761682,170751.33721535542
13560.847110067098,170753.70967843695
13563.544803994064,170794.4833795088
13570.337345395707,170804.04192847013
13571.200931957777,170831.63384100364
13578.135585410253,170890.6183977638
13590.94472546237,170892.5339732255
13593.953180483422,170896.94575363403
13599.276354432102,170900.71059298512
13602.244957889823,170920.36731731892
13603.206596204216,170933.6333908609
13605.766128608164,170985.2627956953
13615.446128436495,170990.19879690238
13626.214507375444,170996.65822548518
13628.963512420647,171016.03647559026
13636.279793688202,171025.02568965303
13637.290582469535,171025.1281869241
13638.176239541597,171045.4903308323
13638.526060955875,171085.1783484902
13645.22913122177,171093.3360268047
13645.453784670168,171109.02877087268
13646.703921317943,171111.15107721952
13647.298402139108,171178.22998797894
13660.501640149523,171221.4343254056
13660.897989903173,171221.5354847056
13663.309259465743,171221.733714257
13669.894110373083,171227.46720050054
13682.251365269929,171233.56827264174
13683.764805248788,171255.9332851683
13687.278459685198,171264.11743838456
13687.576832090102,171273.00079548365
13692.291849408828,171294.97483531924
13694.096513731134,171376.74270211795
13696.564460209447,171453.70237155465
13701.332338469374,171472.4965539574
13701.618526969625,171512.3166936295
13702.520295245291,171519.58129591605
13706.547241245,171568.49992291417
13709.852178726853,171570.15996560032
13714.940676859358,171617.85788178453
13724.19826023918,171617.91149001458
13727.10794738361,171629.2826000623
13727.774934768679,171658.2061504466
13727.979302236,171662.16764238907
13729.31865467343,171673.12855538304
13729.352295739338,171692.60133363525
13735.939000504362,171700.73416116403
13740.421321937041,171707.18684305472
13746.286198139196,171713.0980656998
13749.386726941399,171740.31650722027
13752.256086485737,171758.49559085714
13765.07207802363,171763.80037901236
13767.251284292723,171768.0800511667
13767.379073194094,171768.52925217993
13772.323669842295,171792.1802880509
13778.044839280006,171804.25155271793
13784.269635745459,171808.8554885558
13785.411125132025,171823.01315624377
13806.605298757553,171838.93369170593
13808.543030296076,171842.8289802244
13816.49061564037,171855.7230146613
13825.115523099921,171879.08346228953
13829.379482133041,171880.55002859663
13835.900779247298,171887.09441723133
13843.136454599233,171900.50754647586
13843.426589250557,171904.92220280858
13843.767793655396,171905.23546435148
13856.295176165437,171913.03482934402
13856.781266927755,171917.17261745242
13858.064784186223,171940.6996617489
13864.222397829848,171948.47951771526
13868.356555121294,171957.18378545556
13868.818844795229,171957.68295609945
13872.407866478003,171978.39596463944
13872.57000269208,171984.54105034895
13878.913238150733,172001.70911250802
13880.58307913371,172032.56594072067
13883.126535211313,172069.23012053967
13888.252445084716,172102.66149827416
13892.0,172152.9300583771
13892.0,172163.75386628078
13892.0,172167.09614076788
13893.809875488281,172185.4560116019
13907.995898604391,172211.07990750254
13908.455778224123,172226.74994759902
13910.917174901278,172237.11010742202
13912.447625296463,172237.24609466112
13917.509318726423,172311.41733544215
13923.958840097685,172318.64968711132
13933.117149353027,172348.28252255922
13935.99287704059,172388.2575918606
13937.378470693307,172392.87288660667
13937.795169387562,172407.2623368843
13943.754585129882,172420.8209671633
13953.569042205792,172445.79500314168
13959.310274515827,172455.97708385327
13962.55457874709,172462.21381845637
13962.701504043167,172479.5697497642
13966.0,172507.8339279208
13969.93044589247,172529.56205696723
13974.231760161256,172535.71634865657
13977.80726647377,172546.54545581347
13989.89573775019,172576.59121217058
13995.500955138896,172582.76036107546
13996.046485560266,172610.26889147927
14001.26256346704,172619.93687198855
14001.444887195297,172646.7935288974
14004.671336310268,172657.18076963082
14007.452180726188,172657.86616000955
14010.088020614192,172672.15219553886
14014.633253165652,172690.92581822196
14014.860498700818,172705.7511720658
14017.157044734255,172743.31194865704
14023.420981543415,172749.03919877324
14027.269217354917,172753.43385366036
14029.635131529401,172770.53022977288
14030.378386361268,172783.37498685293
14031.411930492934,172850.91801990772
14031.780189582287,172857.1184256076
14033.592505523136,172881.69990766043
14034.567567825317,172893.61695919716
14037.337874855313,172898.23220445434
14043.925589289,172917.12048932476
14049.022416251055,172955.0023696763
14049.723577039578,172962.35096607893
14059.70310861723,172963.35369186738
14061.864896416653,172972.13523914127
14065.812622717469,173009.9502138921
14069.234303423347,173012.69537557874
14077.531082987785,173014.11103161756
14079.072427204661,173042.48130643368
14079.377609729756,173055.46682409727
14080.811993326455,173060.92417711872
14081.41047378949,173065.94954890868
14082.28354116849,173086.96898845266
14085.173974990848,173092.0501070362
14086.269976752144,173117.86276793468
14093.397084031782,173118.64395420894
14104.241365296491,173137.19696841924
14117.513591766357,173156.1435762815
14117.698979718409,173205.43574687402
14134.499325581965,173213.76286714422
14135.16772497549,173217.22178002773
14137.154428958896,173223.1342912574
14140.079797983148,173230.2828753931
14150.81444515501,173248.83503835558
14151.99273681641,173257.4318540181
14155.802653040208,173291.2122240918
14158.700304337917,173333.34512131556
14159.967546156473,173342.82107601836
14161.45935310636,173361.567101734
14177.2250283105,173383.32069873816
14177.369773047303,173397.63741106645
14181.068733521828,173405.05766950335
14183.191825389851,173456.5714073096
14185.895922728994,173480.13627508702
14186.442539010732,173488.84314006567
14192.3004481111,173504.14386323525
14197.597710200705,173523.99946982524
14198.433311837067,173617.51318134597
14204.993779778473,173626.10802476745
14206.214746815815,173663.77080730023
14206.514657565524,173704.52613286456
14207.660185166762,173743.56472514366
14221.746667878959,173747.44085466876
14224.607192618529,173754.17033461155
14230.348957521557,173769.83426402294
14240.357085159854,173771.75086220677
14243.202074544784,173774.65415598673
14247.74181883676,173783.5440561943
14251.357833453583,173807.49715602398
14251.739326953879,173818.7431566715
14252.703738910788,173847.62768825472
14254.000000000002,173857.15051782125
14263.05940437317,173868.2938975779
14270.790615490505,173869.98079679694
14273.721406970659,173920.75241168047
14275.06478268759,173930.92084361834
14276.987885066434,173963.91339841904
14282.786527531494,174040.55775403976
14283.263897998015,174046.14533610002
14284.276294248426,174049.36567031473
14289.699131863405,174049.4978024449
14294.093825544625,174070.84636312717
14294.587153928629,174076.48126181538
14309.40820498125,174141.8311947244
14310.853571159521,174153.80060156755
14311.836407542225,174154.5057719521
14313.855418069015,174160.69403633053
14325.174753325351,174166.0027020063
14328.501215611182,174182.6060185263
14336.98317527771,174205.0097168173
14337.245728220252,174208.95051542358
14346.438087088718,174252.43491966388
14366.491102031287,174320.2319752489
14367.253483295422,174347.096946069
14370.148553882329,174400.8252182518
14372.006542614512,174409.29741460935
14378.164180432019,174444.32171995303
14385.513421194915,174455.5120106425
14388.89804509707,174474.45362782473
14392.033926078235,174539.06220436093
14396.622499482975,174576.6748260089
14404.207187005455,174582.61809563637
14428.99876655857,174590.77219183097
14432.80790315355,174600.79697409697
14437.445421848974,174609.70574024742
14438.009742532435,174650.53487985476
14441.960251850756,174663.4153753519
14460.208390406204,174674.3371398618
14462.369577680305,174739.11379427565
14470.395391098085,174755.31212433754
14471.948146922214,174777.44807001523
14480.687363794874,174788.6967338835
14485.579075098054,174789.93562397792
14508.2449752944,174795.0986748934
14512.509640336046,174799.96074254165
14518.292773723615,174803.45532229962
14519.629356435351,174811.98266254153
14520.12833334718,174816.3043331419
14525.305378947927,174833.76726806158
14525.305378947927,174860.09950613976
14529.05158764976,174912.00365189137
14530.093919174993,174941.2507557529
14536.01717339244,174942.91221894533
14540.111717360393,174996.2917536326
14544.67439086099,175054.94836124353
14548.096111297613,175069.88937947573
14553.551471148188,175071.80612100865
14557.879442317146,175089.129581775
